Age,Pace,Shooting,Passing,Dribbling,Defending,Physical,Ability,Potential
33,63,85,61,88,71,87,2.7,4.4
22,75,86,69,76,48,81,4.5,2.6
32,70,78,82,67,76,87,4.3,2.4
18,68,71,77,77,50,80,3.7,3.1
30,89,74,75,71,53,83,3.0,3.8
22,74,74,81,76,70,87,2.5,2.4
35,82,79,84,74,76,85,4.0,2.7
19,64,84,81,71,49,85,4.3,2.8
36,70,80,80,70,73,85,3.8,3.5
29,63,88,62,90,68,86,4.0,4.0
30,88,65,64,69,77,79,3.7,3.9
34,80,68,74,77,51,85,4.1,2.8
36,82,79,60,73,64,87,2.5,3.8
35,61,60,73,72,64,82,4.5,4.7
36,88,85,83,87,56,84,3.7,2.8
23,88,68,61,74,55,89,3.2,2.2
28,91,65,60,80,67,88,3.9,4.4
28,80,77,73,75,69,85,3.6,3.2
26,88,77,68,76,77,76,4.4,2.5
25,63,70,70,88,55,87,2.7,4.5
32,61,64,82,85,54,85,2.7,4.9
26,71,66,76,82,51,75,2.6,3.5
30,81,63,73,78,57,74,4.4,2.5
35,73,60,64,77,53,80,3.3,3.4
22,64,72,72,72,52,83,4.2,3.7
24,74,79,85,69,71,83,2.5,2.5
33,79,84,66,81,75,76,3.1,4.4
25,61,84,66,75,51,75,2.6,4.5
32,82,60,60,71,75,76,4.2,3.1
23,89,74,72,75,80,90,3.6,2.0
27,76,60,85,75,53,74,4.0,2.7
27,90,76,66,80,59,81,2.9,3.7
28,83,83,76,84,74,90,3.9,2.8
28,62,76,63,69,51,87,3.7,4.3
23,78,84,78,84,77,86,4.0,2.2
27,79,71,67,90,58,76,3.1,2.1
20,90,87,63,74,74,82,4.3,4.9
20,69,68,85,70,58,83,2.7,4.4
23,80,87,65,84,74,90,2.9,2.5
32,86,80,72,90,51,80,2.7,4.7
18,68,75,75,69,54,85,2.9,2.9
24,70,65,80,84,51,84,2.6,2.5
31,62,79,67,81,78,76,3.4,3.2
36,84,63,71,70,61,88,4.0,2.4
30,84,60,68,72,80,81,3.6,4.3
32,79,81,82,76,71,76,2.9,2.9
20,87,87,64,76,73,89,4.1,3.4
30,62,77,63,82,71,79,2.9,2.9
18,63,74,72,81,47,83,3.9,4.5
18,79,78,73,69,56,82,3.1,3.9
21,70,80,64,77,73,89,4.0,4.4
19,73,84,72,89,71,82,4.0,4.2
35,64,83,82,83,51,84,4.4,3.0
35,82,70,64,91,53,85,2.7,3.2
27,77,72,69,81,54,78,2.8,4.2
36,84,77,77,85,77,83,3.1,2.0
23,74,67,72,76,74,86,3.2,3.6
27,84,63,65,81,75,82,3.4,4.1
29,64,85,82,68,73,75,3.4,2.6
25,73,76,74,76,71,74,3.4,2.6
30,74,72,73,73,45,90,4.4,4.6
23,62,71,84,79,52,77,4.2,3.8
36,85,85,75,85,49,76,4.2,2.3
19,65,76,74,81,49,81,3.4,4.7
20,91,61,81,70,74,89,4.6,4.3
19,86,84,72,70,67,81,4.2,4.5
36,68,71,80,89,73,88,3.2,4.8
27,68,68,60,73,69,80,3.7,4.8
23,89,59,64,80,51,89,2.6,4.4
24,91,75,60,70,67,84,3.5,4.2
23,67,76,74,68,50,74,2.6,2.4
27,61,61,64,84,73,77,2.8,3.2
33,73,58,82,88,80,80,3.5,4.6
33,89,66,85,72,50,79,4.1,3.5
20,76,80,71,88,76,85,3.0,2.2
29,77,82,85,69,78,90,3.4,4.7
35,69,80,65,76,54,80,2.6,2.8
19,74,85,78,76,74,84,2.8,2.0
20,90,72,68,70,55,87,4.1,3.0
24,77,80,81,73,46,75,3.4,2.7
21,83,64,65,83,62,84,3.6,2.0
35,71,61,81,69,51,76,4.2,2.5
29,91,69,72,83,66,78,4.5,2.9
33,80,64,84,92,69,87,3.0,2.3
33,80,84,85,75,50,90,3.1,3.0
33,68,69,61,76,65,90,3.9,4.5
20,62,82,70,70,75,85,2.9,3.5
36,84,88,79,70,68,84,3.8,4.5
36,77,86,74,92,78,79,3.5,3.5
32,80,72,70,86,63,77,4.0,2.9
21,77,86,84,74,46,80,2.8,4.1
36,91,81,83,68,77,77,2.7,2.3
28,70,64,75,76,59,83,4.3,2.4
32,68,70,72,81,76,75,4.0,2.5
30,85,74,60,70,49,89,3.0,4.6
27,70,78,80,90,51,78,3.6,3.5
23,64,83,83,91,56,75,3.2,3.0
35,75,78,62,70,50,86,2.8,2.9
34,68,76,83,68,61,74,4.3,4.1
33,66,75,64,80,80,74,3.6,2.3
27,80,65,66,80,80,83,4.0,3.4
21,90,63,64,77,68,86,3.2,2.8
20,91,83,84,83,48,88,4.1,2.3
32,81,59,60,82,57,87,3.1,2.5
31,65,75,75,79,80,85,3.1,3.5
21,70,81,70,81,69,87,4.6,4.3
32,79,64,73,71,77,89,3.0,3.7
36,70,65,79,83,77,85,4.5,4.8
30,82,70,83,78,73,79,3.2,4.9
28,77,68,66,89,69,86,3.5,4.7
31,82,61,83,82,67,85,3.0,3.1
24,86,64,66,82,55,79,2.6,4.6
26,83,79,60,84,78,90,4.5,2.9
35,68,80,65,67,58,89,3.1,4.6
32,87,79,64,80,74,87,3.5,2.5
24,86,63,66,91,45,78,3.7,3.3
27,67,82,75,86,68,78,4.0,3.2
33,63,58,66,77,77,86,2.9,3.4
32,71,76,81,70,73,77,4.1,2.6
36,91,60,77,86,67,74,4.5,2.4
34,68,83,77,71,50,77,3.1,2.4
22,61,62,85,87,59,84,3.2,2.1
25,85,58,64,69,56,90,3.8,3.6
34,91,63,68,79,74,81,2.6,2.2
29,69,88,62,92,66,74,4.0,3.0
22,66,62,84,83,73,88,2.6,3.6
35,68,62,60,74,56,87,4.2,2.2
21,88,88,66,75,55,79,2.7,2.6
35,80,59,71,68,58,82,4.0,3.2
36,72,66,64,82,61,81,3.9,4.1
28,84,83,69,84,45,87,2.7,4.5
29,62,80,78,79,69,79,4.3,3.1
27,85,65,61,81,76,87,3.5,3.7
31,64,83,78,69,64,83,3.8,4.1
34,87,87,74,89,48,89,3.9,2.8
18,62,84,69,80,47,86,4.2,4.5
33,84,80,60,91,63,76,3.7,3.1
33,76,65,63,92,54,74,2.7,4.4
33,67,86,80,86,50,80,4.0,3.6
29,87,59,74,91,75,80,3.0,3.4
35,82,63,71,75,73,82,2.6,2.3
29,73,72,66,80,50,90,3.0,3.0
20,80,82,61,91,61,80,4.6,3.1
20,67,79,77,86,70,81,2.8,3.5
29,68,77,66,88,62,81,3.6,3.1
29,76,80,64,88,47,74,3.7,4.7
36,91,70,75,86,53,78,3.2,2.8
21,85,60,62,79,51,82,4.1,4.4
35,84,85,84,82,80,87,4.5,3.4
27,90,60,71,71,57,81,3.6,3.5
26,75,77,66,70,70,85,2.8,3.8
18,79,88,65,69,47,81,4.1,4.4
30,81,78,80,92,66,87,2.9,2.3
32,76,70,68,80,63,85,4.2,2.6
34,82,85,64,69,78,78,2.7,3.1
36,68,86,82,78,53,83,3.6,3.8
22,64,72,78,73,64,79,4.1,3.3
28,84,66,63,67,52,90,4.4,4.2
25,61,77,63,87,56,79,3.8,3.6
22,67,69,83,67,49,83,3.7,3.3
25,68,58,64,82,53,89,2.5,3.6
32,67,66,80,72,62,90,3.6,4.6
25,91,66,77,67,66,75,2.5,3.0
19,78,81,71,87,49,86,3.7,3.3
29,68,72,72,84,61,83,3.5,2.3
30,88,66,66,73,51,74,3.1,3.0
32,71,62,78,89,78,78,3.9,3.4
24,89,88,67,83,47,85,4.2,2.2
26,82,66,85,69,60,87,3.2,2.8
36,73,68,61,79,53,89,3.8,4.8
27,78,80,70,88,73,85,2.7,3.5
24,72,83,64,78,66,79,4.1,4.8
33,77,82,76,75,70,83,2.6,3.1
35,81,88,76,75,58,81,4.0,2.3
27,63,80,70,89,75,84,4.2,4.8
21,75,63,78,72,62,77,3.9,4.3
25,66,86,79,89,74,77,3.7,4.5
34,62,67,71,72,50,89,3.5,3.4
22,73,85,84,77,68,80,3.0,3.0
19,70,79,61,74,58,75,4.2,4.4
28,82,64,77,88,76,76,4.5,3.9
28,67,70,84,87,45,80,3.1,2.6
30,71,65,70,83,68,86,3.8,2.2
19,80,85,81,78,70,82,2.8,3.7
22,79,65,84,77,70,77,4.3,4.1
32,87,60,69,75,71,90,4.5,3.1
27,63,68,67,90,45,85,4.4,4.3
18,89,59,63,81,74,78,3.8,4.0
30,88,69,85,81,75,81,3.2,2.4
20,86,70,83,75,76,90,2.8,3.7
23,84,59,68,75,55,90,2.6,3.5
35,88,60,83,73,76,85,4.5,4.1
24,84,58,69,91,80,89,2.8,3.4
19,91,79,69,75,63,82,3.1,2.7
34,74,63,74,73,45,83,3.8,2.8
24,84,80,69,89,75,89,3.5,3.4
20,63,76,67,80,66,82,4.1,3.3
31,83,83,73,88,50,77,4.5,3.8
26,91,85,85,92,61,86,4.5,4.3
23,91,78,84,81,63,87,3.4,2.8
35,67,85,70,67,76,89,3.7,3.7
34,79,65,73,88,61,87,4.6,3.1
36,76,65,62,67,60,85,4.4,2.8
33,77,74,66,79,47,85,3.2,4.3
21,91,83,76,81,80,87,4.1,4.5
31,74,71,84,72,67,89,3.1,4.2
24,68,63,76,80,76,82,3.8,3.3
25,71,77,63,86,67,82,4.4,3.6
23,80,69,71,88,55,80,4.0,2.3
22,89,77,85,79,45,74,4.1,4.7
33,82,80,84,75,55,80,2.8,4.3
21,67,81,80,76,58,90,3.1,3.1
35,61,66,85,71,47,84,2.5,2.8
29,79,65,67,69,61,80,2.8,4.7
32,69,68,61,80,50,81,3.9,3.6
24,77,78,76,82,45,87,3.4,2.4
29,67,82,67,79,47,82,3.8,2.5
30,87,86,80,78,45,81,3.6,3.6
36,70,79,81,84,75,74,4.0,4.8
34,91,65,71,77,70,90,3.7,2.2
25,66,65,60,72,59,87,4.6,2.4
24,91,87,63,70,69,76,4.0,3.6
33,80,81,80,90,80,87,3.7,3.0
19,85,88,84,69,80,79,4.4,3.8
34,90,88,80,80,78,89,3.2,3.5
36,82,62,81,81,60,74,3.7,3.0
24,63,83,65,88,78,75,3.5,4.3
20,72,62,74,67,66,88,4.0,4.3
31,82,81,67,89,66,81,3.7,3.0
24,69,65,84,89,49,88,4.0,4.4
23,66,77,63,70,72,80,3.6,3.8
25,78,69,67,92,45,80,2.8,2.2
25,72,84,68,91,79,74,2.7,2.3
31,84,60,71,67,47,84,4.2,3.3
19,74,62,82,84,54,84,2.8,3.4
19,66,62,72,84,65,84,4.1,2.8
18,82,84,60,88,56,87,4.1,2.1
26,73,80,71,92,77,80,4.6,3.1
35,86,69,83,87,60,74,2.7,4.1
32,66,79,85,75,47,75,4.3,3.9
18,90,80,81,86,47,81,3.3,4.6
22,73,69,71,81,46,78,3.2,4.6
36,66,61,67,72,68,85,4.0,4.6
36,65,70,82,73,80,81,3.6,4.4
28,69,72,85,89,77,85,3.6,4.7
21,91,73,70,91,47,78,3.2,4.3
26,73,85,61,82,47,78,4.4,4.6
27,92,80,61,68,48,77,2.8,3.2
21,83,64,76,67,70,87,3.8,4.3
26,64,85,69,67,61,82,3.0,4.6
32,72,77,79,90,46,78,3.4,3.0
25,81,87,84,82,63,79,4.0,3.4
22,66,65,70,74,63,83,4.5,4.3
34,67,78,77,86,65,87,3.3,3.7
23,67,71,61,85,69,74,3.8,3.0
27,62,76,68,70,51,78,3.0,3.9
27,71,80,73,88,71,88,2.6,2.2
36,87,69,68,80,72,89,3.3,2.5
27,77,84,63,79,70,85,4.0,3.1
28,85,65,83,80,75,87,2.9,4.4
25,84,83,76,86,45,83,2.6,3.8
30,68,65,61,78,76,76,3.6,4.0
24,75,72,76,68,56,83,3.2,3.8
19,86,67,63,90,62,76,4.0,2.7
25,64,68,78,71,71,76,4.2,3.1
34,77,69,60,79,46,81,4.2,2.7
32,87,59,85,77,46,80,3.3,4.7
27,68,80,73,76,74,84,4.6,3.5
18,87,68,70,73,57,88,4.5,4.7
36,66,78,78,79,67,79,2.8,4.6
30,79,86,68,90,61,84,2.9,3.2
23,87,74,84,79,70,75,2.9,3.9
30,70,70,74,92,78,80,3.3,4.5
24,67,73,83,86,47,83,2.6,2.9
29,82,63,67,75,56,90,4.2,3.5
31,81,81,62,88,46,74,4.4,4.6
30,78,70,74,86,67,78,2.8,2.5
30,70,84,60,75,67,74,4.0,4.2
31,86,85,61,83,74,77,3.2,3.3
21,86,81,77,90,45,89,3.6,3.8
18,68,80,83,88,58,85,3.4,3.5
24,83,83,75,69,59,78,3.1,3.2
35,77,70,74,72,62,74,4.6,3.1
34,84,86,73,71,56,89,2.6,4.3
21,79,69,64,81,47,85,2.5,4.3
36,73,83,75,70,70,79,4.0,4.2
26,70,64,65,69,53,75,4.0,4.5
28,79,63,84,85,54,86,4.3,3.2
26,62,76,71,68,72,87,3.5,2.9
23,68,79,77,71,80,85,4.1,3.2
21,78,66,67,89,55,88,4.3,2.8
29,87,63,66,73,45,84,3.2,4.8
35,85,88,78,73,75,86,3.8,2.9
32,75,78,69,74,50,81,3.5,2.3
24,68,79,79,89,46,78,2.8,3.8
23,76,70,74,87,66,75,3.3,4.8
28,85,62,77,71,62,89,4.3,3.4
32,81,62,71,77,52,80,4.4,3.6
35,82,64,85,86,66,79,2.7,3.3
24,67,64,65,88,46,84,3.4,4.9
23,92,88,69,67,56,90,4.3,4.2
34,79,85,60,87,67,82,3.6,3.5
26,66,66,85,77,55,89,3.5,4.0
27,90,67,70,80,63,80,3.7,2.4
33,61,61,78,67,79,83,3.9,4.0
22,82,59,75,87,56,78,4.2,3.1
28,69,68,64,80,62,85,3.1,4.4
28,67,75,70,77,78,84,2.6,4.1
26,66,72,68,76,60,89,3.7,3.4
18,90,76,69,82,60,80,2.8,2.3
35,92,75,62,90,48,87,2.7,4.3
19,79,68,62,91,63,87,4.4,3.8
18,77,81,70,87,53,89,3.5,4.2
19,62,76,79,67,65,90,4.4,2.1
30,61,79,64,76,77,81,2.5,2.1
18,72,66,73,72,80,84,2.9,3.9
31,82,60,84,86,72,87,3.3,3.6
35,66,64,74,82,52,89,4.5,4.1
31,85,69,74,88,79,80,4.1,3.8
34,78,58,80,76,77,90,3.5,4.1
23,68,85,63,79,61,78,4.4,3.8
22,66,66,77,92,48,83,2.7,2.1
31,90,59,73,86,79,89,3.6,2.6
20,72,75,70,73,50,74,3.2,2.7
28,62,71,63,90,53,86,3.5,4.7
28,70,64,61,84,47,87,3.3,2.5
18,85,86,69,75,62,75,3.3,3.5
24,88,84,80,81,53,79,4.5,4.3
33,71,80,82,83,70,83,3.5,2.6
25,87,62,61,87,52,87,4.0,4.0
34,67,65,83,77,45,79,3.4,2.5
27,87,75,82,88,67,85,3.0,3.0
20,69,61,84,72,62,84,3.8,2.7
32,90,79,72,76,45,80,4.3,4.1
23,74,83,74,76,77,77,3.4,4.8
31,65,88,61,71,75,84,4.3,3.6
24,73,64,66,91,54,76,3.5,3.0
35,85,81,71,89,47,83,3.9,3.1
31,69,61,76,77,58,87,2.9,2.4
18,75,86,65,85,45,89,4.5,3.2
23,63,67,81,88,76,77,4.2,4.9
28,84,71,66,73,67,87,2.6,3.5
19,84,86,62,92,56,76,3.8,2.2
33,86,71,64,75,48,84,3.6,4.6
19,71,69,81,88,70,81,3.3,3.7
31,62,86,64,77,79,90,3.4,3.1
30,62,83,65,85,47,90,3.3,2.3
30,89,60,81,73,75,87,3.4,2.9
36,62,60,64,82,72,77,4.2,4.1
30,62,66,70,82,72,81,3.5,3.8
29,81,70,65,85,47,82,4.1,3.3
27,77,73,72,81,80,86,3.8,3.4
23,88,64,72,85,55,75,3.9,4.4
18,91,72,78,70,78,75,3.8,4.8
36,66,68,76,85,73,86,3.1,4.8
36,76,66,83,79,79,82,3.0,3.3
31,70,61,60,87,63,81,4.0,2.4
35,92,61,65,83,50,81,2.5,2.9
24,70,74,83,75,77,74,3.5,4.7
28,91,60,65,84,50,88,3.8,3.7
27,66,75,61,86,53,80,4.0,4.7
20,65,82,77,90,74,86,3.0,2.9
18,65,80,61,91,64,76,3.0,3.3
25,66,79,84,67,50,90,3.5,2.2
20,63,78,74,86,74,90,3.9,3.6
27,67,69,80,72,48,81,2.9,3.5
27,74,69,69,74,79,80,4.1,4.8
36,66,83,85,89,71,80,2.5,2.4
30,86,65,71,91,77,88,3.7,4.4
29,92,84,72,91,72,82,2.7,3.8
35,90,63,63,73,61,77,3.9,4.5
35,89,64,63,85,47,75,4.2,2.4
23,62,81,71,85,54,77,3.0,4.0
31,79,59,61,71,57,87,3.1,3.0
19,88,84,62,69,76,86,4.2,4.2
34,69,72,70,83,65,85,2.9,3.2
34,68,83,64,89,64,75,4.5,4.4
24,90,68,85,67,52,86,4.6,2.0
23,82,77,62,91,56,81,3.7,3.2
21,84,78,72,82,75,79,2.5,2.9
18,80,62,68,78,61,84,2.8,2.2
18,61,64,74,69,51,89,4.5,4.3
20,62,69,82,88,46,75,3.3,2.7
32,84,70,80,89,60,85,2.8,2.3
27,81,61,65,90,71,77,4.5,4.2
25,77,83,63,72,54,77,4.1,2.6
26,77,71,80,79,59,81,3.5,2.9
36,71,69,82,67,80,79,3.7,3.1
31,74,76,82,81,50,84,2.9,3.1
22,77,81,60,76,58,83,3.5,2.5
25,87,74,79,74,48,88,2.8,2.2
24,90,65,69,89,50,83,3.5,2.4
24,90,74,61,84,79,88,3.1,3.5
19,85,83,79,85,63,82,3.3,3.9
25,71,59,63,78,49,88,3.4,4.0
18,61,63,84,67,51,76,3.8,3.0
32,89,82,65,86,62,78,4.2,4.9
33,64,74,78,89,48,86,4.3,2.4
20,74,81,63,81,47,81,4.1,4.3
25,71,76,64,75,46,84,3.8,2.7
20,73,82,74,79,48,86,3.8,3.5
20,87,63,82,84,54,85,3.5,4.9
19,80,79,77,89,46,81,4.4,4.7
26,88,79,70,84,45,75,3.0,3.4
26,75,68,73,89,77,88,3.5,3.7
24,81,73,78,73,52,78,4.1,2.2
24,79,58,78,72,49,85,4.0,3.9
20,75,70,70,85,77,79,4.0,3.0
36,76,63,80,87,77,90,2.7,4.8
23,80,60,74,91,59,86,3.1,3.3
22,74,73,71,76,76,82,3.0,4.1
32,62,85,63,92,54,82,3.2,2.3
24,70,63,77,77,80,79,4.1,4.4
31,64,59,72,75,77,81,3.9,4.1
27,75,66,84,91,69,79,4.3,3.8
31,83,63,68,71,53,87,2.5,4.7
34,81,68,77,89,58,78,4.6,4.1
24,65,86,62,85,79,90,3.4,3.2
18,72,70,80,82,45,76,2.8,3.7
32,63,61,77,79,55,88,2.7,4.5
21,87,60,70,74,49,88,4.5,2.5
19,92,68,79,82,62,86,4.0,4.1
26,86,80,79,83,68,87,4.1,4.1
21,63,83,70,77,73,84,2.6,3.0
33,64,74,64,83,62,83,3.8,4.6
36,91,58,84,87,68,85,4.4,3.0
31,63,74,80,78,45,78,2.8,4.3
19,79,65,78,89,75,83,4.3,4.6
24,87,77,74,76,62,86,3.9,3.2
19,67,62,81,70,64,75,4.1,3.0
31,73,64,62,67,48,88,3.2,4.8
24,65,87,70,84,78,86,4.4,4.5
19,68,79,69,73,50,85,2.6,4.2
28,69,83,63,79,57,85,3.8,2.7
36,64,80,80,88,63,87,3.1,4.3
25,62,81,67,74,73,86,3.1,2.0
19,77,67,84,83,65,85,4.3,2.7
35,73,85,80,72,57,81,4.1,3.4
21,63,81,80,73,50,83,3.6,4.5
33,66,64,69,88,48,89,2.9,3.2
22,71,85,71,86,67,74,4.6,4.8
18,78,81,72,91,76,80,4.4,3.3
32,76,64,62,71,50,84,4.2,3.0
35,75,78,82,72,60,90,3.6,4.6
28,62,81,83,81,48,76,3.6,4.5
25,83,59,62,84,50,84,2.6,4.3
19,86,70,66,82,52,90,4.0,4.6
28,86,60,77,76,75,83,4.4,3.4
21,79,81,69,78,55,86,3.9,3.4
31,91,79,80,85,59,84,4.0,4.6
34,89,77,66,78,62,90,4.5,2.7
35,62,72,63,92,46,85,3.9,4.0
26,83,66,74,79,68,89,3.6,3.1
24,75,61,76,90,62,76,4.4,3.5
21,66,77,83,87,52,87,4.1,2.3
24,73,59,75,89,66,90,3.0,3.0
18,70,68,78,86,74,86,3.6,4.5
26,62,87,73,88,64,84,3.0,4.6
27,90,58,81,88,76,86,2.9,4.9
30,91,78,63,82,52,83,4.3,4.7
29,64,58,71,88,59,85,4.0,4.0
33,65,76,73,68,77,79,3.8,3.2
32,77,69,73,78,51,79,2.8,4.8
22,92,77,61,68,51,87,3.4,3.8
23,74,87,74,81,59,74,2.8,4.3
19,84,77,76,82,77,84,3.7,3.7
31,73,58,73,68,59,89,4.4,2.9
24,87,84,79,85,52,86,3.0,2.3
28,74,75,62,77,69,74,3.0,2.4
22,75,78,62,81,56,84,2.6,4.0
26,71,81,84,89,66,80,2.7,3.8
21,86,81,71,75,77,81,3.1,3.9
20,73,88,70,78,72,81,3.1,3.2
20,67,72,74,71,58,75,3.1,2.6
18,79,77,80,74,70,90,2.5,2.2
31,61,82,61,72,59,78,3.4,2.7
27,85,63,63,72,54,79,4.0,2.9
27,63,71,72,73,76,80,3.9,2.1
35,73,84,84,79,68,82,3.8,2.0
33,77,70,85,79,77,80,3.7,3.3
24,79,75,68,72,63,81,4.2,2.3
20,78,84,74,76,57,83,2.6,2.3
26,66,76,70,86,66,88,3.2,4.7
24,76,61,72,89,52,82,4.4,2.5
27,90,63,60,78,58,86,3.3,4.2
19,72,77,63,89,79,87,3.2,3.7
20,62,81,71,67,77,79,3.2,4.4
20,73,74,73,67,59,84,3.3,2.1
31,62,86,72,86,76,82,3.0,3.9
30,73,72,60,91,52,77,4.0,2.9
22,91,78,83,69,68,74,3.4,3.4
24,66,63,71,91,75,74,4.5,4.9
27,82,65,67,71,68,81,2.8,4.5
31,72,75,81,70,56,74,2.6,4.5
32,64,64,73,91,70,77,4.3,2.2
19,75,88,65,70,67,77,2.8,3.0
36,62,76,64,87,50,81,3.1,3.1
31,73,78,79,70,46,83,3.2,3.9
29,79,79,68,92,63,78,2.7,4.1
34,72,61,83,90,70,87,3.0,2.0
31,89,67,80,85,79,88,4.3,4.0
33,69,63,72,91,62,83,3.9,2.3
24,68,76,84,71,59,83,3.3,4.2
31,88,70,71,84,61,90,4.3,2.9
29,62,63,73,68,45,78,3.8,4.6
23,81,58,72,82,68,74,2.7,4.6
30,80,83,71,89,58,89,4.3,2.5
23,87,62,85,77,56,84,3.8,4.5
29,74,58,74,90,60,89,3.7,3.6
18,82,75,62,73,73,82,4.3,3.6
22,69,83,64,74,65,80,3.1,2.3
26,88,84,74,92,63,84,4.3,2.9
19,92,76,65,79,68,84,3.0,3.7
33,72,81,61,91,76,82,4.0,3.6
30,77,77,62,70,80,90,2.7,2.9
21,76,60,63,70,76,88,2.9,4.3
27,63,76,74,74,77,89,3.8,2.6
34,82,79,71,83,64,77,4.4,4.0
32,61,76,85,71,68,83,2.7,2.3
28,78,82,76,69,80,87,4.3,3.1
25,79,64,73,73,49,90,2.9,3.6
26,70,63,81,91,69,85,3.0,4.1
33,72,72,84,74,67,86,3.0,2.3
29,64,70,64,91,62,86,4.6,4.3
30,76,81,70,81,45,85,3.4,4.5
36,69,58,85,83,61,85,3.8,2.1
28,62,69,79,91,56,77,4.6,3.7
35,91,65,81,80,80,79,4.1,2.8
32,81,67,82,87,62,84,4.4,3.4
23,69,85,77,69,55,89,2.6,2.1
30,84,70,80,85,61,84,3.1,3.9
30,82,68,72,92,74,90,3.5,2.6
19,78,88,73,85,77,88,4.1,3.8
24,69,68,77,78,77,80,3.5,2.6
25,71,60,84,69,53,76,3.9,3.6
35,87,78,71,81,48,79,3.4,4.6
21,90,63,76,79,63,90,3.6,2.7
34,78,69,71,92,50,83,4.2,2.3
33,83,59,82,76,67,78,3.8,3.3
25,63,60,63,89,65,80,3.5,2.5
34,66,78,83,83,59,82,3.7,2.1
27,61,65,84,67,70,87,3.8,2.4
26,67,83,60,87,70,85,4.3,4.9
33,66,68,62,91,55,90,3.0,2.1
31,84,72,65,69,48,80,2.6,4.5
19,92,65,85,90,49,89,3.3,4.7
20,64,85,65,73,65,89,3.3,4.8
21,78,84,71,70,67,82,2.8,2.1
34,87,79,64,82,65,85,3.7,2.6
19,81,85,64,80,58,79,2.9,4.3
34,78,81,60,70,47,83,2.8,3.0
26,91,80,71,70,61,80,4.4,2.7
18,73,74,85,92,55,83,2.7,4.7
24,85,66,84,74,65,85,3.5,4.0
21,76,63,69,74,47,77,3.9,4.0
23,68,61,69,90,69,86,3.3,3.3
31,74,67,81,81,65,74,2.9,3.4
35,91,73,73,70,50,88,2.8,3.2
31,79,78,82,76,50,77,3.3,2.1
21,66,68,60,87,57,89,4.5,2.5
36,85,79,60,86,53,84,3.8,2.9
21,76,69,72,68,60,81,4.4,4.2
18,69,78,83,79,54,87,3.6,4.5
23,87,71,78,73,64,74,3.7,3.0
34,75,67,81,71,48,78,2.6,2.8
22,72,61,67,92,60,78,2.6,3.0
26,86,71,74,88,71,85,2.6,2.1
18,73,88,64,85,62,86,4.0,3.6
23,91,73,62,88,73,84,4.1,3.4
20,67,77,64,85,48,90,4.5,3.8
31,79,77,80,81,62,84,3.1,3.9
26,79,74,72,78,63,76,4.3,3.4
29,63,63,71,69,59,74,4.1,4.4
20,62,87,71,77,54,78,2.5,3.2
30,83,63,76,77,48,78,3.9,2.1
28,72,58,70,68,59,80,3.1,4.5
26,72,88,85,70,80,77,4.4,4.0
25,77,77,62,76,80,78,2.7,2.1
33,79,82,71,69,54,89,4.3,4.0
34,62,66,81,81,60,81,3.8,4.0
28,85,86,60,90,60,90,3.7,3.6
26,70,59,65,71,77,87,2.6,2.9
27,92,88,77,88,45,83,4.1,4.0
26,84,82,76,77,70,88,4.5,4.0
35,74,68,71,77,74,75,2.6,3.9
21,68,75,68,81,62,83,3.2,4.4
35,63,66,61,75,59,78,3.0,4.7
31,90,77,69,67,66,84,3.2,4.0
31,88,59,61,82,56,86,3.2,3.1
33,72,68,76,69,56,86,2.9,3.6
29,81,70,84,72,51,90,3.4,4.8
23,76,59,79,79,55,84,3.7,3.7
34,67,69,75,68,45,86,3.5,3.5
28,73,60,78,81,49,85,4.1,2.8
22,67,63,73,70,62,75,3.1,3.3
31,68,67,66,89,48,79,2.8,3.6
25,90,82,85,82,57,84,4.0,3.8
19,67,63,76,73,57,84,3.2,2.5
20,73,71,83,88,53,77,2.8,2.5
29,88,87,60,71,63,85,2.8,3.8
29,66,72,85,75,63,84,3.3,2.7
33,66,63,72,75,54,88,3.8,2.4
29,74,64,71,69,59,83,2.6,3.7
31,84,76,78,84,50,80,2.7,4.1
27,66,72,85,76,78,74,3.3,3.3
36,92,88,61,78,53,75,3.5,2.5
34,65,81,84,79,76,86,2.8,4.3
28,92,73,62,85,77,87,4.3,3.4
24,87,80,77,88,71,75,2.8,3.6
30,62,64,61,86,45,89,3.9,2.3
20,63,65,71,83,60,79,2.6,4.2
26,75,64,85,82,51,78,3.8,2.2
28,75,75,82,74,78,78,4.1,2.2
21,82,65,79,82,51,81,3.6,4.5
22,77,81,62,87,55,80,3.3,3.8
33,66,66,82,67,68,76,2.5,2.3
32,64,86,63,69,52,76,3.1,4.9
22,85,74,60,83,64,86,3.6,2.8
20,87,63,85,69,79,76,4.3,4.8
31,76,80,84,86,60,84,2.9,4.8
30,68,59,66,91,61,85,3.8,4.4
21,83,87,66,90,59,88,3.0,2.8
31,73,73,73,86,69,86,4.1,2.5
29,81,75,62,83,71,88,3.9,4.1
31,68,67,64,73,70,80,3.2,3.8
25,81,84,71,90,73,84,3.7,2.6
34,75,80,67,70,61,90,3.9,2.0
33,88,70,68,74,76,81,3.0,2.5
30,92,62,60,76,63,75,3.8,2.5
34,76,65,64,92,50,80,3.6,4.2
20,66,83,78,85,78,76,4.4,2.3
28,62,72,75,72,65,77,4.1,3.7
27,89,69,77,74,63,86,2.9,2.8
27,72,77,72,83,54,87,3.4,4.5
